,customerId,productId,score,rank
2105,15192,5,0.07568590342998505,6
2106,15192,146,0.06666089594364166,7
2107,15192,33,0.06645233929157257,8
2108,15192,21,0.06139618158340454,9
2109,15192,7,0.06011582911014557,10
2110,806,23,0.150458824634552,1
2111,806,11,0.148406457901001,2
2112,806,1,0.11745669841766357,3
2113,806,107,0.09284169673919677,4
2114,806,19,0.08755273818969726,5
2115,806,15,0.08062270879745484,6
2116,806,33,0.0797734260559082,7
2117,806,61,0.07008283138275147,8
2118,806,36,0.06875424385070801,9
2119,806,13,0.0677713394165039,10
2120,5193,1,0.09206218272447586,1
2121,5193,8,0.06852678954601288,2
2122,5193,5,0.0607280470430851,3
2123,5193,15,0.059976814314723015,4
2124,5193,25,0.0546005479991436,5
2125,5193,29,0.05084986798465252,6
2126,5193,62,0.05007285065948963,7
2127,5193,48,0.0491793118417263,8
2128,5193,20,0.048986032605171204,9
2129,5193,33,0.04710310325026512,10
2130,3300,48,0.06657640139261882,1
2131,3300,33,0.06337312062581381,2
2132,3300,61,0.061283950010935465,3
2133,3300,20,0.0567557434240977,4
2134,3300,79,0.055852975447972616,5
2135,3300,23,0.05489680767059326,6
2136,3300,25,0.052285184462865196,7
2137,3300,21,0.052108782529830935,8
2138,3300,7,0.05021979411443075,9
2139,3300,35,0.04785583615303039,10
2140,2615,252,0.13376885652542114,1
2141,2615,169,0.07761508226394653,2
2142,2615,245,0.0668153166770935,3
2143,2615,109,0.04119694232940674,4
2144,2615,51,0.03820747137069702,5
2145,2615,289,0.037444472312927246,6
2146,2615,20,0.03540825843811035,7
2147,2615,15,0.03508049249649048,8
2148,2615,86,0.03004211187362671,9
2149,2615,55,0.029310524463653564,10
2150,1156,1,0.09592051108678182,1
2151,1156,2,0.08093220790227254,2
2152,1156,29,0.07952342828114828,3
2153,1156,107,0.06714855432510376,4
2154,1156,15,0.0591749906539917,5
2155,1156,5,0.05470097064971924,6
2156,1156,61,0.051843464374542236,7
2157,1156,62,0.04801889657974243,8
2158,1156,78,0.046896171569824216,9
2159,1156,7,0.04604899883270264,10
2160,23067,33,0.05818258225917816,1
2161,23067,5,0.05367088317871094,2
2162,23067,1,0.048185795545578,3
2163,23067,72,0.04583895206451416,4
2164,23067,15,0.04277050495147705,5
2165,23067,21,0.041943371295928955,6
2166,23067,114,0.04071156680583954,7
2167,23067,12,0.040619656443595886,8
2168,23067,4,0.037194594740867615,9
2169,23067,103,0.036826133728027344,10
2170,21941,1,0.08112789825959639,1
2171,21941,246,0.05693512071262707,2
2172,21941,5,0.054575985128229317,3
2173,21941,13,0.04958719556981867,4
2174,21941,7,0.047083036466078323,5
2175,21941,20,0.04598005793311379,6
2176,21941,9,0.0449736009944569,7
2177,21941,15,0.04330952600999312,8
2178,21941,25,0.04106982187791304,9
2179,21941,2,0.04017757285724987,10
2180,17446,1,0.13376280665397644,1
2181,17446,66,0.12735888361930847,2
2182,17446,144,0.09776225686073303,3
2183,17446,13,0.0796000063419342,4
2184,17446,15,0.07894319295883179,5
2185,17446,20,0.07886046171188354,6
2186,17446,157,0.07808053493499756,7
2187,17446,25,0.07501107454299927,8
2188,17446,60,0.07255688309669495,9
2189,17446,100,0.06961426138877869,10
2190,3651,1,0.0815484928233283,1
2191,3651,15,0.06295842145170484,2
2192,3651,5,0.05237398828778948,3
2193,3651,13,0.051953767027173726,4
2194,3651,36,0.05054206720420292,5
2195,3651,25,0.050059571862220764,6
2196,3651,11,0.0490889059645789,7
2197,3651,61,0.04627858315195356,8
2198,3651,33,0.04404825185026441,9
2199,3651,12,0.04171027881758554,10
2200,11570,190,0.5230125188827515,1
2201,11570,279,0.20682811737060547,2
2202,11570,219,0.12703639268875122,3
2203,11570,38,0.09227132797241211,4
2204,11570,36,0.09198653697967529,5
2205,11570,1,0.08983790874481201,6
2206,11570,15,0.08414441347122192,7
2207,11570,85,0.077534019947052,8
2208,11570,44,0.0759095549583435,9
2209,11570,105,0.06813067197799683,10
2210,10871,5,0.10717686017354329,1
2211,10871,2,0.1039847731590271,2
2212,10871,7,0.08786942561467488,3
2213,10871,0,0.08460926016171773,4
2214,10871,4,0.07641938328742981,5
2215,10871,12,0.07383151849110921,6
2216,10871,20,0.07370140155156453,7
2217,10871,15,0.07081747055053711,8
2218,10871,39,0.06954618295033772,9
2219,10871,33,0.06929048895835876,10
2220,22136,2,0.08585742712020875,1
2221,22136,1,0.0639723300933838,2
2222,22136,25,0.05933237075805664,3
2223,22136,33,0.054254782199859616,4
2224,22136,15,0.052135574817657473,5
2225,22136,61,0.05158073902130127,6
2226,22136,13,0.05120292901992798,7
2227,22136,29,0.0505110502243042,8
2228,22136,23,0.04850978851318359,9
2229,22136,11,0.04801175594329834,10
2230,5264,1,0.09582032148654644,1
2231,5264,36,0.06912597326131967,2
2232,5264,2,0.06423047872690055,3
2233,5264,48,0.06048285044156588,4
2234,5264,15,0.058892520574422985,5
2235,5264,8,0.0581589203614455,6
2236,5264,7,0.05783402919769287,7
2237,5264,5,0.05535564514306875,8
2238,5264,4,0.05076097066585834,9
2239,5264,79,0.04960856529382559,10
2240,7755,5,0.07453675646530955,1
2241,7755,15,0.07016074971148842,2
2242,7755,23,0.06916050220790662,3
2243,7755,13,0.06635641737988121,4
2244,7755,20,0.06374700445877879,5
2245,7755,29,0.0593956332457693,6
2246,7755,164,0.05824489969956247,7
2247,7755,31,0.056552930882102566,8
2248,7755,39,0.05610470081630506,9
2249,7755,61,0.05510444076437699,10
2250,7228,291,0.13490906357765198,1
2251,7228,1,0.08776286244392395,2
2252,7228,13,0.05750998854637146,3
2253,7228,4,0.05735588073730469,4
2254,7228,63,0.05622488260269165,5
2255,7228,141,0.05572137236595154,6
2256,7228,5,0.05535432696342468,7
2257,7228,7,0.05410495400428772,8
2258,7228,25,0.05410352349281311,9
2259,7228,12,0.05027461051940918,10
2260,3257,33,0.07678187319210597,1
2261,3257,15,0.07026493123599462,2
2262,3257,13,0.0687607569353921,3
2263,3257,61,0.06327803220067706,4
2264,3257,11,0.05922291534287589,5
2265,3257,20,0.058873695986611504,6
2266,3257,59,0.057129859924316406,7
2267,3257,31,0.05597242712974548,8
2268,3257,29,0.052653534071786065,9
2269,3257,36,0.05220141155379159,10
2270,13895,1,0.07865206684385027,1
2271,13895,12,0.07834266764777047,2
2272,13895,25,0.0735029833657401,3
2273,13895,13,0.0686752370425633,4
2274,13895,5,0.06646116290773664,5
2275,13895,15,0.06357677493776594,6
2276,13895,2,0.060332928385053365,7
2277,13895,11,0.06002388681684222,8
2278,13895,20,0.051364004611968994,9
2279,13895,4,0.05104445559637887,10
2280,7011,12,0.14231246709823608,1
2281,7011,1,0.13530388474464417,2
2282,7011,5,0.13336864113807678,3
2283,7011,14,0.1257733702659607,4
2284,7011,242,0.11874690651893616,5
2285,7011,33,0.1062348484992981,6
2286,7011,15,0.10260692238807678,7
2287,7011,3,0.10061207413673401,8
2288,7011,59,0.09554362297058105,9
2289,7011,61,0.09063035249710083,10
2290,28015,173,0.26312726736068726,1
2291,28015,15,0.09176826477050781,2
2292,28015,134,0.0734337568283081,3
2293,28015,170,0.06879812479019165,4
2294,28015,1,0.0672486424446106,5
2295,28015,25,0.0661916732788086,6
2296,28015,115,0.06276404857635498,7
2297,28015,13,0.06012165546417236,8
2298,28015,36,0.059931039810180664,9
2299,28015,194,0.059649765491485596,10
2300,25122,50,0.0828748345375061,1
2301,25122,1,0.08007621765136719,2
2302,25122,77,0.06753961245218913,3
2303,25122,178,0.06586859623591106,4
2304,25122,7,0.06327174107233684,5
2305,25122,15,0.057236810525258384,6
2306,25122,13,0.057154953479766846,7
2307,25122,42,0.056354244550069175,8
2308,25122,24,0.05523761113484701,9
2309,25122,6,0.05502265691757202,10
2310,22428,2,0.27060776948928833,1
2311,22428,0,0.24488788843154907,2
2312,22428,31,0.2289251685142517,3
2313,22428,5,0.21091967821121216,4
2314,22428,21,0.1936764121055603,5
2315,22428,59,0.17404407262802124,6
2316,22428,30,0.16202682256698608,7
2317,22428,17,0.15925216674804688,8
2318,22428,7,0.15861839056015015,9
2319,22428,95,0.15324383974075317,10
2320,19340,1,0.09991055727005005,1
2321,19340,119,0.09321121126413345,2
2322,19340,62,0.07685121893882751,3
2323,19340,55,0.07455258071422577,4
2324,19340,5,0.0739402025938034,5
2325,19340,33,0.0733499750494957,6
2326,19340,20,0.0612092986702919,7
2327,19340,13,0.061003707349300385,8
2328,19340,15,0.05906481295824051,9
2329,19340,188,0.05692815035581589,10
2330,11119,23,0.09260253111521403,1
2331,11119,1,0.08304989337921143,2
2332,11119,2,0.07273593213823107,3
2333,11119,29,0.07252363363901775,4
2334,11119,15,0.062240017784966364,5
2335,11119,107,0.055431207021077476,6
2336,11119,221,0.05344634585910373,7
2337,11119,13,0.050136698616875544,8
2338,11119,21,0.04243741432825724,9
2339,11119,143,0.04160622093412611,10
2340,12521,231,0.09368795156478882,1
2341,12521,7,0.05501645803451538,2
2342,12521,9,0.05497664213180542,3
2343,12521,77,0.05468118190765381,4
2344,12521,24,0.05067926645278931,5
2345,12521,22,0.04820352792739868,6
2346,12521,2,0.04527944326400757,7
2347,12521,4,0.04334539175033569,8
2348,12521,25,0.04303765296936035,9
2349,12521,13,0.042995452880859375,10
2350,10838,2,0.10006970167160034,1
2351,10838,1,0.09911185503005981,2
2352,10838,179,0.09129935503005981,3
2353,10838,106,0.08731967210769653,4
2354,10838,19,0.08305981755256653,5
2355,10838,8,0.0796310305595398,6
2356,10838,264,0.07957538962364197,7
2357,10838,44,0.07892593741416931,8
2358,10838,96,0.07845848798751831,9
2359,10838,61,0.0761914849281311,10
2360,12578,2,0.10745619237422943,1
2361,12578,239,0.09708467125892639,2
2362,12578,1,0.08552110195159912,3
2363,12578,15,0.07675771415233612,4
2364,12578,36,0.06520745158195496,5
2365,12578,25,0.06300269067287445,6
2366,12578,33,0.059471145272254944,7
2367,12578,13,0.056713879108428955,8
2368,12578,29,0.05578935146331787,9
2369,12578,19,0.05480678379535675,10
2370,7394,134,0.10271767775217693,1
2371,7394,2,0.10169325272242229,2
2372,7394,11,0.09585537513097127,3
2373,7394,148,0.08271652460098267,4
2374,7394,114,0.07883600393931071,5
2375,7394,170,0.07747918367385864,6
2376,7394,23,0.07213318347930908,7
2377,7394,3,0.07129927476247151,8
2378,7394,29,0.06969469785690308,9
2379,7394,80,0.05670344829559326,10
2380,12724,2,0.0723986095852322,1
2381,12724,15,0.06099417143397861,2
2382,12724,5,0.05902180406782362,3
2383,12724,13,0.05501035518116421,4
2384,12724,7,0.051228360997305974,5
2385,12724,12,0.04943384395705329,6
2386,12724,16,0.04913434055116442,7
2387,12724,36,0.04699203703138563,8
2388,12724,20,0.046092851294411555,9
2389,12724,33,0.045739339457617864,10
2390,21818,2,0.0719350278377533,1
2391,21818,15,0.05944529175758362,2
2392,21818,20,0.05874152481555939,3
2393,21818,13,0.05615799129009247,4
2394,21818,61,0.05277049541473389,5
2395,21818,8,0.0524134635925293,6
2396,21818,1,0.050737619400024414,7
2397,21818,130,0.05030618607997894,8
2398,21818,18,0.0488000214099884,9
2399,21818,206,0.0470317006111145,10
2400,28398,25,0.09654867649078369,1
2401,28398,2,0.0912318229675293,2
2402,28398,135,0.08980375528335571,3
2403,28398,1,0.08904314041137695,4
2404,28398,206,0.08741205930709839,5
2405,28398,13,0.07475760579109192,6
2406,28398,15,0.07299348711967468,7
2407,28398,172,0.07192578911781311,8
2408,28398,216,0.06623601913452148,9
2409,28398,36,0.06248167157173157,10
2410,4476,2,0.21749591827392578,1
2411,4476,5,0.2045723795890808,2
2412,4476,0,0.16335666179656982,3
2413,4476,21,0.15087002515792847,4
2414,4476,33,0.14247536659240723,5
2415,4476,7,0.13553926348686218,6
2416,4476,59,0.12212878465652466,7
2417,4476,95,0.1212742030620575,8
2418,4476,30,0.12058389186859131,9
2419,4476,61,0.11665201187133789,10
2420,6443,13,0.06432117223739624,1
2421,6443,15,0.0630035638809204,2
2422,6443,5,0.060802026589711504,3
2423,6443,63,0.060279572010040285,4
2424,6443,2,0.05948630571365356,5
2425,6443,20,0.05261199076970418,6
2426,6443,11,0.049493610858917236,7
2427,6443,31,0.04751962423324585,8
2428,6443,17,0.04373429218928019,9
2429,6443,50,0.04152534008026123,10
2430,7722,5,0.21529224514961243,1
2431,7722,0,0.19693470001220703,2
2432,7722,21,0.18448087573051453,3
2433,7722,31,0.17060309648513794,4
2434,7722,59,0.16558465361595154,5
2435,7722,33,0.16377848386764526,6
2436,7722,17,0.16181811690330505,7
2437,7722,3,0.1531027853488922,8
2438,7722,15,0.15066063404083252,9
2439,7722,61,0.15064802765846252,10
2440,9873,190,0.26150625944137573,1
2441,9873,279,0.10341405868530273,2
2442,9873,1,0.08191508054733276,3
2443,9873,15,0.07560625672340393,4
2444,9873,38,0.07293164730072021,5
2445,9873,13,0.06524163484573364,6
2446,9873,219,0.06351819634437561,7
2447,9873,25,0.05864337086677551,8
2448,9873,96,0.05863773822784424,9
2449,9873,261,0.056503236293792725,10
2450,595,70,0.11201789379119872,1
2451,595,116,0.09709808826446534,2
2452,595,138,0.09475902318954468,3
2453,595,188,0.09438573122024536,4
2454,595,191,0.073197340965271,5
2455,595,275,0.06908314228057862,6
2456,595,34,0.06880315542221069,7
2457,595,12,0.06425192356109619,8
2458,595,15,0.06306999921798706,9
2459,595,1,0.06113808155059815,10
2460,7299,1,0.09753183523813884,1
2461,7299,5,0.07247599959373474,2
2462,7299,15,0.06452564398447673,3
2463,7299,7,0.05893283089001974,4
2464,7299,14,0.05878333250681559,5
2465,7299,17,0.05804211894671122,6
2466,7299,33,0.05603286623954773,7
2467,7299,36,0.055410285790761314,8
2468,7299,49,0.05388966202735901,9
2469,7299,38,0.05252203345298767,10
2470,171,1,0.10463050695566031,1
2471,171,5,0.0678708920112023,2
2472,171,33,0.05723797816496629,3
2473,171,11,0.057163286667603716,4
2474,171,61,0.05579458979459909,5
2475,171,36,0.05487492222052354,6
2476,171,25,0.051522596524311945,7
2477,171,19,0.05009124599970304,8
2478,171,16,0.04949703812599182,9
2479,171,23,0.04759718363101666,10
2480,1380,11,0.16026241779327394,1
2481,1380,2,0.09384176135063171,2
2482,1380,1,0.08030491471290588,3
2483,1380,33,0.06309854984283447,4
2484,1380,13,0.05765268802642822,5
2485,1380,20,0.05467574000358581,6
2486,1380,15,0.05344908237457276,7
2487,1380,61,0.04490575194358826,8
2488,1380,25,0.04392769932746887,9
2489,1380,19,0.04216620326042175,10
2490,6032,1,0.061280012130737305,1
2491,6032,4,0.049541751543680825,2
2492,6032,22,0.04305394490559896,3
2493,6032,57,0.041165788968404136,4
2494,6032,11,0.040121098359425865,5
2495,6032,13,0.03986489772796631,6
2496,6032,5,0.039472838242848717,7
2497,6032,39,0.038918534914652504,8
2498,6032,15,0.036573946475982666,9
2499,6032,9,0.03654217720031738,10
2500,10921,1,0.12036487460136414,1
2501,10921,19,0.11500117182731628,2
2502,10921,21,0.09067615866661072,3
2503,10921,61,0.0857546329498291,4
2504,10921,15,0.08362796902656555,5
2505,10921,36,0.08036240935325623,6
2506,10921,33,0.07605847716331482,7
2507,10921,2,0.06966051459312439,8
2508,10921,195,0.069603830575943,9
2509,10921,11,0.0647413432598114,10
2510,1267,1,0.09025020003318787,1
2511,1267,13,0.06575553119182587,2
2512,1267,15,0.06570293009281158,3
2513,1267,5,0.06228799223899841,4
2514,1267,16,0.0582464337348938,5
2515,1267,33,0.05446002185344696,6
2516,1267,11,0.052507469058036806,7
2517,1267,61,0.051908212900161746,8
2518,1267,20,0.04744757115840912,9
2519,1267,36,0.04691405296325683,10
2520,305,1,0.10502252408436366,1
2521,305,2,0.0765161429132734,2
2522,305,33,0.06850624084472656,3
2523,305,15,0.06645118338721138,4
2524,305,16,0.05978788648332868,5
2525,305,11,0.058387977736336846,6
2526,305,13,0.05721402168273926,7
2527,305,20,0.054622369153159,8
2528,305,59,0.05216221298490252,9
2529,305,81,0.04825588635035923,10
2530,7368,5,0.06779434283574422,1
2531,7368,13,0.06622214118639629,2
2532,7368,33,0.06106454133987427,3
2533,7368,15,0.05973147849241892,4
2534,7368,39,0.05897753437360128,5
2535,7368,36,0.05354692041873932,6
2536,7368,61,0.05349870522816976,7
2537,7368,20,0.05246602495511373,8
2538,7368,11,0.05179348587989807,9
2539,7368,21,0.05159045259157816,10
2540,13874,2,0.19827552636464438,1
2541,13874,0,0.11634081602096558,2
2542,13874,5,0.11596580346425374,3
2543,13874,59,0.1102150281270345,4
2544,13874,15,0.10664918025334676,5
2545,13874,33,0.1041979193687439,6
2546,13874,100,0.10124323765436809,7
2547,13874,47,0.09929778178532918,8
2548,13874,60,0.09883977969487508,9
2549,13874,13,0.09171233574549358,10
2550,6030,2,0.06882783770561218,1
2551,6030,25,0.06515365839004517,2
2552,6030,1,0.06446897983551025,3
2553,6030,265,0.06164631247520447,4
2554,6030,62,0.05354654788970947,5
2555,6030,12,0.051423460245132446,6
2556,6030,4,0.05054348707199097,7
2557,6030,5,0.04794889688491821,8
2558,6030,109,0.04668828845024109,9
2559,6030,116,0.044542908668518066,10
2560,18003,1,0.0817450761795044,1
2561,18003,5,0.06310421228408813,2
2562,18003,2,0.06287525892257691,3
2563,18003,11,0.051462122797966005,4
2564,18003,20,0.04728887677192688,5
2565,18003,25,0.046669560670852664,6
2566,18003,36,0.045692545175552365,7
2567,18003,7,0.04277326762676239,8
2568,18003,33,0.04223140776157379,9
2569,18003,17,0.04024013578891754,10
2570,7175,80,0.13686871528625488,1
2571,7175,1,0.07391379773616791,2
2572,7175,13,0.0627625584602356,3
2573,7175,20,0.06019510328769684,4
2574,7175,15,0.05782884359359741,5
2575,7175,2,0.05698537826538086,6
2576,7175,12,0.05511409044265747,7
2577,7175,9,0.05408617854118347,8
2578,7175,5,0.054068729281425476,9
2579,7175,63,0.05112829804420471,10
2580,2654,1,0.10676301442659818,1
2581,2654,11,0.061130642890930176,2
2582,2654,61,0.060959499615889326,3
2583,2654,33,0.06023267140755287,4
2584,2654,13,0.058507479154146634,5
2585,2654,86,0.05828056427148672,6
2586,2654,14,0.05543639109684871,7
2587,2654,5,0.05444804063210121,8
2588,2654,36,0.050297131905188926,9
2589,2654,21,0.04708824249414297,10
2590,1342,1,0.09474090212269833,1
2591,1342,15,0.0638101571484616,2
2592,1342,13,0.0597675411324752,3
2593,1342,5,0.05929774987070184,4
2594,1342,25,0.05356856396323756,5
2595,1342,4,0.04925869640551115,6
2596,1342,12,0.04716197440498754,7
2597,1342,11,0.04587867071754054,8
2598,1342,33,0.04405719669241654,9
2599,1342,164,0.043820901920920925,10
2600,2670,36,0.09734106436371803,1
2601,2670,48,0.08453545346856117,2
2602,2670,79,0.07170158624649048,3
2603,2670,2,0.07112180814146996,4
2604,2670,13,0.07046544924378395,5
2605,2670,15,0.07039372250437737,6
2606,2670,5,0.06189751997590065,7
2607,2670,61,0.06069747731089592,8
2608,2670,33,0.05880637839436531,9
2609,2670,194,0.05319485068321228,10
2610,10209,2,0.11032673219839732,1
2611,10209,1,0.10545120636622111,2
2612,10209,5,0.10493078827857971,3
2613,10209,16,0.09110454221566518,4
2614,10209,17,0.06562990446885426,5
2615,10209,15,0.06524231533209483,6
2616,10209,21,0.06446819007396698,7
2617,10209,14,0.06085924804210663,8
2618,10209,12,0.056169902284940086,9
2619,10209,44,0.05566153426965078,10
2620,13039,2,0.1112400194009145,1
2621,13039,61,0.08269675572713216,2
2622,13039,0,0.08232222000757854,3
2623,13039,5,0.07995914419492085,4
2624,13039,21,0.0723536213239034,5
2625,13039,146,0.0710807740688324,6
2626,13039,33,0.07097698251406352,7
2627,13039,7,0.06659727295239766,8
2628,13039,17,0.06657415628433228,9
2629,13039,30,0.062398781379063926,10
2630,14857,1,0.08953555425008138,1
2631,14857,33,0.08129758636156718,2
2632,14857,5,0.06891235709190369,3
2633,14857,2,0.05388075113296509,4
2634,14857,61,0.050121963024139404,5
2635,14857,223,0.049987067778905235,6
2636,14857,18,0.046671281258265175,7
2637,14857,59,0.046665420134862266,8
2638,14857,21,0.04257341225941976,9
2639,14857,85,0.042149106661478676,10
2640,3045,164,0.15470799803733826,1
2641,3045,2,0.09757249057292938,2
2642,3045,11,0.06646329164505005,3
2643,3045,1,0.06228594481945038,4
2644,3045,7,0.06213955581188202,5
2645,3045,25,0.06000317633152008,6
2646,3045,15,0.05998407304286957,7
2647,3045,20,0.05825529992580414,8
2648,3045,5,0.05512954294681549,9
2649,3045,4,0.05452615022659302,10
2650,4757,8,0.16024086692116477,1
2651,4757,36,0.14589127627286044,2
2652,4757,79,0.1362960934638977,3
2653,4757,1,0.09238664670424028,4
2654,4757,2,0.06473301215605302,5
2655,4757,15,0.06372070854360407,6
2656,4757,13,0.06300171938809482,7
2657,4757,5,0.05717189745469527,8
2658,4757,148,0.049451958049427376,9
2659,4757,20,0.04936707019805908,10
2660,6560,1,0.11606266349554062,1
2661,6560,5,0.08187604695558548,2
2662,6560,19,0.07226350158452988,3
2663,6560,15,0.07175002247095108,4
2664,6560,16,0.06981457769870758,5
2665,6560,13,0.06532739102840424,6
2666,6560,61,0.06250783801078796,7
2667,6560,159,0.062280260026454926,8
2668,6560,33,0.06220444291830063,9
2669,6560,59,0.06136094033718109,10
2670,16285,2,0.08305671215057372,1
2671,16285,145,0.07873601913452148,2
2672,16285,1,0.0783158540725708,3
2673,16285,275,0.05744516849517822,4
2674,16285,15,0.05740463733673096,5
2675,16285,5,0.05507253408432007,6
2676,16285,21,0.04956494569778443,7
2677,16285,211,0.04891808032989502,8
2678,16285,33,0.04368569850921631,9
2679,16285,11,0.03923178911209106,10
2680,14986,5,0.09013826847076416,1
2681,14986,7,0.07292324304580688,2
2682,14986,20,0.07115311026573182,3
2683,14986,0,0.07008358240127563,4
2684,14986,12,0.0698953092098236,5
2685,14986,13,0.06632580161094666,6
2686,14986,15,0.06493771076202393,7
2687,14986,3,0.06474700570106506,8
2688,14986,25,0.06392605900764466,9
2689,14986,61,0.06389801502227783,10
2690,27925,68,0.25749051570892334,1
2691,27925,269,0.08660256862640381,2
2692,27925,1,0.0697399377822876,3
2693,27925,33,0.06972897052764893,4
2694,27925,193,0.06301259994506836,5
2695,27925,20,0.06134164333343506,6
2696,27925,5,0.05947619676589966,7
2697,27925,270,0.05572783946990967,8
2698,27925,19,0.05336761474609375,9
2699,27925,124,0.05148047208786011,10
2700,2724,1,0.12346357852220535,1
2701,2724,2,0.09934184700250626,2
2702,2724,15,0.07964439690113068,3
2703,2724,33,0.07534810900688171,4
2704,2724,36,0.0751994326710701,5
2705,2724,61,0.07290416210889816,6
2706,2724,35,0.07151807844638824,7
2707,2724,5,0.07140783965587616,8
2708,2724,13,0.06046365946531296,9
2709,2724,19,0.05931955575942993,10
2710,11122,2,0.071187824010849,1
2711,11122,1,0.06557342410087585,2
2712,11122,7,0.06348538398742676,3
2713,11122,17,0.058938562870025635,4
2714,11122,14,0.05662652850151062,5
2715,11122,56,0.054873883724212646,6
2716,11122,4,0.05424058437347412,7
2717,11122,13,0.052220314741134644,8
2718,11122,11,0.05203506350517273,9
2719,11122,24,0.0484960675239563,10
2720,2833,2,0.10150718688964844,1
2721,2833,15,0.0944204330444336,2
2722,2833,1,0.08449423313140869,3
2723,2833,20,0.06750589609146118,4
2724,2833,13,0.0664568543434143,5
2725,2833,25,0.06526696681976318,6
2726,2833,55,0.058228492736816406,7
2727,2833,94,0.05809444189071655,8
2728,2833,216,0.05790400505065918,9
2729,2833,86,0.057756662368774414,10
2730,4118,2,0.06098028591700962,1
2731,4118,104,0.05788184915270124,2
2732,4118,13,0.05276269572121756,3
2733,4118,1,0.052057930401393344,4
2734,4118,15,0.05096100057874407,5
2735,4118,36,0.04957437515258789,6
2736,4118,5,0.049383580684661865,7
2737,4118,11,0.04501954998288836,8
2738,4118,44,0.04468462296894619,9
2739,4118,25,0.04296407529285976,10
2740,16990,36,0.08868246186863292,1
2741,16990,1,0.07837953892621127,2
2742,16990,79,0.077972566539591,3
2743,16990,15,0.06067332083528692,4
2744,16990,13,0.05683669989759272,5
2745,16990,194,0.05637399445880543,6
2746,16990,5,0.05385907671668313,7
2747,16990,2,0.04926906119693409,8
2748,16990,33,0.045701715079220856,9
2749,16990,44,0.045115882700139824,10
2750,1583,1,0.0926161805788676,1
2751,1583,2,0.06069428390926785,2
2752,1583,13,0.05841863817638821,3
2753,1583,15,0.052773237228393555,4
2754,1583,114,0.05124898751576742,5
2755,1583,63,0.05066974295510186,6
2756,1583,5,0.04584591918521457,7
2757,1583,11,0.0456638601091173,8
2758,1583,21,0.04258674383163452,9
2759,1583,24,0.04168005784352621,10
2760,10269,1,0.0799524188041687,1
2761,10269,2,0.06773581107457478,2
2762,10269,15,0.058638920386632286,3
2763,10269,13,0.05785561601320902,4
2764,10269,4,0.05605993668238322,5
2765,10269,5,0.054261207580566406,6
2766,10269,50,0.0528988242149353,7
2767,10269,44,0.051444421211878456,8
2768,10269,63,0.04949010411898295,9
2769,10269,36,0.049390276273091636,10
2770,12788,2,0.11312908430894215,1
2771,12788,5,0.08406134446461995,2
2772,12788,21,0.08189842104911804,3
2773,12788,15,0.07106850544611613,4
2774,12788,7,0.06757907569408417,5
2775,12788,33,0.06244823336601257,6
2776,12788,13,0.05909930169582367,7
2777,12788,12,0.05744611223538717,8
2778,12788,4,0.056889077027638756,9
2779,12788,61,0.05614850421746572,10
2780,17248,2,0.08118253946304321,1
2781,17248,14,0.06777554750442505,2
2782,17248,15,0.06358806292215984,3
2783,17248,21,0.04883362849553426,4
2784,17248,39,0.04607905944188436,5
2785,17248,29,0.04470755656560262,6
2786,17248,17,0.043089588483174644,7
2787,17248,16,0.04287175337473551,8
2788,17248,168,0.04234019915262858,9
2789,17248,143,0.04185046752293905,10
2790,7065,1,0.10703169107437134,1
2791,7065,33,0.08170320987701415,2
2792,7065,61,0.07622328996658326,3
2793,7065,15,0.07521107196807861,4
2794,7065,19,0.0698208212852478,5
2795,7065,59,0.06308495998382568,6
2796,7065,13,0.06030526161193848,7
2797,7065,11,0.05862867832183838,8
2798,7065,36,0.05806143283843994,9
2799,7065,5,0.057573246955871585,10
2800,15008,1,0.12254054347674052,1
2801,15008,2,0.08225528399149577,2
2802,15008,13,0.06756978233655293,3
2803,15008,15,0.06431880593299866,4
2804,15008,5,0.06240700682004293,5
2805,15008,21,0.06074978907903036,6
2806,15008,11,0.05653395255406698,7
2807,15008,51,0.050942023595174156,8
2808,15008,12,0.049507468938827515,9
2809,15008,61,0.047267913818359375,10
2810,2043,36,0.11286087930202485,1
2811,2043,5,0.07892593443393707,2
2812,2043,15,0.07426773309707642,3
2813,2043,194,0.0705374836921692,4
2814,2043,44,0.061044976115226746,5
2815,2043,33,0.06073547601699829,6
2816,2043,4,0.059689828753471376,7
2817,2043,21,0.058403635025024415,8
2818,2043,17,0.057849067449569705,9
2819,2043,20,0.05727762281894684,10
2820,16616,1,0.1393008530139923,1
2821,16616,50,0.10236462950706482,2
2822,16616,2,0.09572538733482361,3
2823,16616,5,0.09441226720809937,4
2824,16616,21,0.0868237316608429,5
2825,16616,17,0.08459624648094177,6
2826,16616,76,0.0801268219947815,7
2827,16616,7,0.06965279579162598,8
2828,16616,0,0.06670397520065308,9
2829,16616,15,0.06505024433135986,10
2830,3891,1,0.09940914809703827,1
2831,3891,38,0.08922766894102097,2
2832,3891,36,0.08522219210863113,3
2833,3891,2,0.08505071699619293,4
2834,3891,48,0.08145365118980408,5
2835,3891,79,0.06993391364812851,6
2836,3891,5,0.06699356436729431,7
2837,3891,19,0.05979468673467636,8
2838,3891,21,0.05878368020057678,9
2839,3891,15,0.058694519102573395,10
2840,22882,1,0.15618452429771423,1
2841,22882,14,0.1257733702659607,2
2842,22882,5,0.10983240604400635,3
